statefip,year,state,year_enacted,has_state_eitc,cohort,time_since_treat,rate_2024,refundable
19,2018,Iowa,1989,1,1989,29,15,1
19,2019,Iowa,1989,1,1989,30,15,1
19,2020,Iowa,1989,1,1989,31,15,1
19,2021,Iowa,1989,1,1989,32,15,1
19,2022,Iowa,1989,1,1989,33,15,1
19,2023,Iowa,1989,1,1989,34,15,1
20,1990,Kansas,1998,0,1998,-8,17,1
20,1991,Kansas,1998,0,1998,-7,17,1
20,1992,Kansas,1998,0,1998,-6,17,1
20,1993,Kansas,1998,0,1998,-5,17,1
20,1994,Kansas,1998,0,1998,-4,17,1
20,1995,Kansas,1998,0,1998,-3,17,1
20,1996,Kansas,1998,0,1998,-2,17,1
20,1997,Kansas,1998,0,1998,-1,17,1
20,1998,Kansas,1998,1,1998,0,17,1
20,1999,Kansas,1998,1,1998,1,17,1
20,2000,Kansas,1998,1,1998,2,17,1
20,2001,Kansas,1998,1,1998,3,17,1
20,2002,Kansas,1998,1,1998,4,17,1
20,2003,Kansas,1998,1,1998,5,17,1
20,2004,Kansas,1998,1,1998,6,17,1
20,2005,Kansas,1998,1,1998,7,17,1
20,2006,Kansas,1998,1,1998,8,17,1
20,2007,Kansas,1998,1,1998,9,17,1
20,2008,Kansas,1998,1,1998,10,17,1
20,2009,Kansas,1998,1,1998,11,17,1
20,2010,Kansas,1998,1,1998,12,17,1
20,2011,Kansas,1998,1,1998,13,17,1
20,2012,Kansas,1998,1,1998,14,17,1
20,2013,Kansas,1998,1,1998,15,17,1
20,2014,Kansas,1998,1,1998,16,17,1
20,2015,Kansas,1998,1,1998,17,17,1
20,2016,Kansas,1998,1,1998,18,17,1
20,2017,Kansas,1998,1,1998,19,17,1
20,2018,Kansas,1998,1,1998,20,17,1
20,2019,Kansas,1998,1,1998,21,17,1
20,2020,Kansas,1998,1,1998,22,17,1
20,2021,Kansas,1998,1,1998,23,17,1
20,2022,Kansas,1998,1,1998,24,17,1
20,2023,Kansas,1998,1,1998,25,17,1
21,1990,Kentucky,NA,0,Inf,NA,0,NA
21,1991,Kentucky,NA,0,Inf,NA,0,NA
21,1992,Kentucky,NA,0,Inf,NA,0,NA
21,1993,Kentucky,NA,0,Inf,NA,0,NA
21,1994,Kentucky,NA,0,Inf,NA,0,NA
21,1995,Kentucky,NA,0,Inf,NA,0,NA
21,1996,Kentucky,NA,0,Inf,NA,0,NA
21,1997,Kentucky,NA,0,Inf,NA,0,NA
21,1998,Kentucky,NA,0,Inf,NA,0,NA
21,1999,Kentucky,NA,0,Inf,NA,0,NA
21,2000,Kentucky,NA,0,Inf,NA,0,NA
21,2001,Kentucky,NA,0,Inf,NA,0,NA
21,2002,Kentucky,NA,0,Inf,NA,0,NA
21,2003,Kentucky,NA,0,Inf,NA,0,NA
21,2004,Kentucky,NA,0,Inf,NA,0,NA
21,2005,Kentucky,NA,0,Inf,NA,0,NA
21,2006,Kentucky,NA,0,Inf,NA,0,NA
21,2007,Kentucky,NA,0,Inf,NA,0,NA
21,2008,Kentucky,NA,0,Inf,NA,0,NA
21,2009,Kentucky,NA,0,Inf,NA,0,NA
21,2010,Kentucky,NA,0,Inf,NA,0,NA
21,2011,Kentucky,NA,0,Inf,NA,0,NA
21,2012,Kentucky,NA,0,Inf,NA,0,NA
21,2013,Kentucky,NA,0,Inf,NA,0,NA
21,2014,Kentucky,NA,0,Inf,NA,0,NA
21,2015,Kentucky,NA,0,Inf,NA,0,NA
21,2016,Kentucky,NA,0,Inf,NA,0,NA
21,2017,Kentucky,NA,0,Inf,NA,0,NA
21,2018,Kentucky,NA,0,Inf,NA,0,NA
21,2019,Kentucky,NA,0,Inf,NA,0,NA
21,2020,Kentucky,NA,0,Inf,NA,0,NA
21,2021,Kentucky,NA,0,Inf,NA,0,NA
21,2022,Kentucky,NA,0,Inf,NA,0,NA
21,2023,Kentucky,NA,0,Inf,NA,0,NA
22,1990,Louisiana,2007,0,2007,-17,5,1
22,1991,Louisiana,2007,0,2007,-16,5,1
22,1992,Louisiana,2007,0,2007,-15,5,1
22,1993,Louisiana,2007,0,2007,-14,5,1
22,1994,Louisiana,2007,0,2007,-13,5,1
22,1995,Louisiana,2007,0,2007,-12,5,1
22,1996,Louisiana,2007,0,2007,-11,5,1
22,1997,Louisiana,2007,0,2007,-10,5,1
22,1998,Louisiana,2007,0,2007,-9,5,1
22,1999,Louisiana,2007,0,2007,-8,5,1
22,2000,Louisiana,2007,0,2007,-7,5,1
22,2001,Louisiana,2007,0,2007,-6,5,1
22,2002,Louisiana,2007,0,2007,-5,5,1
22,2003,Louisiana,2007,0,2007,-4,5,1
22,2004,Louisiana,2007,0,2007,-3,5,1
22,2005,Louisiana,2007,0,2007,-2,5,1
22,2006,Louisiana,2007,0,2007,-1,5,1
22,2007,Louisiana,2007,1,2007,0,5,1
22,2008,Louisiana,2007,1,2007,1,5,1
22,2009,Louisiana,2007,1,2007,2,5,1
22,2010,Louisiana,2007,1,2007,3,5,1
22,2011,Louisiana,2007,1,2007,4,5,1
22,2012,Louisiana,2007,1,2007,5,5,1
22,2013,Louisiana,2007,1,2007,6,5,1
22,2014,Louisiana,2007,1,2007,7,5,1
22,2015,Louisiana,2007,1,2007,8,5,1
22,2016,Louisiana,2007,1,2007,9,5,1
22,2017,Louisiana,2007,1,2007,10,5,1
22,2018,Louisiana,2007,1,2007,11,5,1
22,2019,Louisiana,2007,1,2007,12,5,1
22,2020,Louisiana,2007,1,2007,13,5,1
22,2021,Louisiana,2007,1,2007,14,5,1
22,2022,Louisiana,2007,1,2007,15,5,1
22,2023,Louisiana,2007,1,2007,16,5,1
23,1990,Maine,2000,0,2000,-10,12,1
23,1991,Maine,2000,0,2000,-9,12,1
23,1992,Maine,2000,0,2000,-8,12,1
23,1993,Maine,2000,0,2000,-7,12,1
23,1994,Maine,2000,0,2000,-6,12,1
23,1995,Maine,2000,0,2000,-5,12,1
23,1996,Maine,2000,0,2000,-4,12,1
23,1997,Maine,2000,0,2000,-3,12,1
23,1998,Maine,2000,0,2000,-2,12,1
23,1999,Maine,2000,0,2000,-1,12,1
23,2000,Maine,2000,1,2000,0,12,1
23,2001,Maine,2000,1,2000,1,12,1
23,2002,Maine,2000,1,2000,2,12,1
23,2003,Maine,2000,1,2000,3,12,1
23,2004,Maine,2000,1,2000,4,12,1
23,2005,Maine,2000,1,2000,5,12,1
23,2006,Maine,2000,1,2000,6,12,1
23,2007,Maine,2000,1,2000,7,12,1
23,2008,Maine,2000,1,2000,8,12,1
23,2009,Maine,2000,1,2000,9,12,1
23,2010,Maine,2000,1,2000,10,12,1
23,2011,Maine,2000,1,2000,11,12,1
23,2012,Maine,2000,1,2000,12,12,1
23,2013,Maine,2000,1,2000,13,12,1
23,2014,Maine,2000,1,2000,14,12,1
23,2015,Maine,2000,1,2000,15,12,1
23,2016,Maine,2000,1,2000,16,12,1
23,2017,Maine,2000,1,2000,17,12,1
23,2018,Maine,2000,1,2000,18,12,1
23,2019,Maine,2000,1,2000,19,12,1
23,2020,Maine,2000,1,2000,20,12,1
23,2021,Maine,2000,1,2000,21,12,1
23,2022,Maine,2000,1,2000,22,12,1
23,2023,Maine,2000,1,2000,23,12,1
24,1990,Maryland,1987,1,1987,3,45,1
24,1991,Maryland,1987,1,1987,4,45,1
24,1992,Maryland,1987,1,1987,5,45,1
24,1993,Maryland,1987,1,1987,6,45,1
24,1994,Maryland,1987,1,1987,7,45,1
24,1995,Maryland,1987,1,1987,8,45,1
24,1996,Maryland,1987,1,1987,9,45,1
24,1997,Maryland,1987,1,1987,10,45,1
24,1998,Maryland,1987,1,1987,11,45,1
24,1999,Maryland,1987,1,1987,12,45,1
24,2000,Maryland,1987,1,1987,13,45,1
24,2001,Maryland,1987,1,1987,14,45,1
24,2002,Maryland,1987,1,1987,15,45,1
24,2003,Maryland,1987,1,1987,16,45,1
24,2004,Maryland,1987,1,1987,17,45,1
24,2005,Maryland,1987,1,1987,18,45,1
24,2006,Maryland,1987,1,1987,19,45,1
24,2007,Maryland,1987,1,1987,20,45,1
24,2008,Maryland,1987,1,1987,21,45,1
24,2009,Maryland,1987,1,1987,22,45,1
24,2010,Maryland,1987,1,1987,23,45,1
24,2011,Maryland,1987,1,1987,24,45,1
24,2012,Maryland,1987,1,1987,25,45,1
24,2013,Maryland,1987,1,1987,26,45,1
24,2014,Maryland,1987,1,1987,27,45,1
24,2015,Maryland,1987,1,1987,28,45,1
24,2016,Maryland,1987,1,1987,29,45,1
24,2017,Maryland,1987,1,1987,30,45,1
24,2018,Maryland,1987,1,1987,31,45,1
24,2019,Maryland,1987,1,1987,32,45,1
24,2020,Maryland,1987,1,1987,33,45,1
24,2021,Maryland,1987,1,1987,34,45,1
24,2022,Maryland,1987,1,1987,35,45,1
24,2023,Maryland,1987,1,1987,36,45,1
25,1990,Massachusetts,1997,0,1997,-7,40,1
25,1991,Massachusetts,1997,0,1997,-6,40,1
25,1992,Massachusetts,1997,0,1997,-5,40,1
25,1993,Massachusetts,1997,0,1997,-4,40,1
25,1994,Massachusetts,1997,0,1997,-3,40,1
25,1995,Massachusetts,1997,0,1997,-2,40,1
25,1996,Massachusetts,1997,0,1997,-1,40,1
25,1997,Massachusetts,1997,1,1997,0,40,1
25,1998,Massachusetts,1997,1,1997,1,40,1
25,1999,Massachusetts,1997,1,1997,2,40,1
25,2000,Massachusetts,1997,1,1997,3,40,1
25,2001,Massachusetts,1997,1,1997,4,40,1
25,2002,Massachusetts,1997,1,1997,5,40,1
25,2003,Massachusetts,1997,1,1997,6,40,1
25,2004,Massachusetts,1997,1,1997,7,40,1
25,2005,Massachusetts,1997,1,1997,8,40,1
25,2006,Massachusetts,1997,1,1997,9,40,1
25,2007,Massachusetts,1997,1,1997,10,40,1
25,2008,Massachusetts,1997,1,1997,11,40,1
25,2009,Massachusetts,1997,1,1997,12,40,1
25,2010,Massachusetts,1997,1,1997,13,40,1
25,2011,Massachusetts,1997,1,1997,14,40,1
25,2012,Massachusetts,1997,1,1997,15,40,1
25,2013,Massachusetts,1997,1,1997,16,40,1
25,2014,Massachusetts,1997,1,1997,17,40,1
25,2015,Massachusetts,1997,1,1997,18,40,1
25,2016,Massachusetts,1997,1,1997,19,40,1
25,2017,Massachusetts,1997,1,1997,20,40,1
25,2018,Massachusetts,1997,1,1997,21,40,1
25,2019,Massachusetts,1997,1,1997,22,40,1
25,2020,Massachusetts,1997,1,1997,23,40,1
25,2021,Massachusetts,1997,1,1997,24,40,1
25,2022,Massachusetts,1997,1,1997,25,40,1
25,2023,Massachusetts,1997,1,1997,26,40,1
26,1990,Michigan,2006,0,2006,-16,30,1
26,1991,Michigan,2006,0,2006,-15,30,1
26,1992,Michigan,2006,0,2006,-14,30,1
26,1993,Michigan,2006,0,2006,-13,30,1
26,1994,Michigan,2006,0,2006,-12,30,1
26,1995,Michigan,2006,0,2006,-11,30,1
26,1996,Michigan,2006,0,2006,-10,30,1
26,1997,Michigan,2006,0,2006,-9,30,1
26,1998,Michigan,2006,0,2006,-8,30,1
26,1999,Michigan,2006,0,2006,-7,30,1
26,2000,Michigan,2006,0,2006,-6,30,1
26,2001,Michigan,2006,0,2006,-5,30,1
26,2002,Michigan,2006,0,2006,-4,30,1
26,2003,Michigan,2006,0,2006,-3,30,1
26,2004,Michigan,2006,0,2006,-2,30,1
26,2005,Michigan,2006,0,2006,-1,30,1
26,2006,Michigan,2006,1,2006,0,30,1
26,2007,Michigan,2006,1,2006,1,30,1
26,2008,Michigan,2006,1,2006,2,30,1
26,2009,Michigan,2006,1,2006,3,30,1
26,2010,Michigan,2006,1,2006,4,30,1
26,2011,Michigan,2006,1,2006,5,30,1
26,2012,Michigan,2006,1,2006,6,30,1
26,2013,Michigan,2006,1,2006,7,30,1
26,2014,Michigan,2006,1,2006,8,30,1
26,2015,Michigan,2006,1,2006,9,30,1
26,2016,Michigan,2006,1,2006,10,30,1
26,2017,Michigan,2006,1,2006,11,30,1
26,2018,Michigan,2006,1,2006,12,30,1
26,2019,Michigan,2006,1,2006,13,30,1
26,2020,Michigan,2006,1,2006,14,30,1
26,2021,Michigan,2006,1,2006,15,30,1
26,2022,Michigan,2006,1,2006,16,30,1
26,2023,Michigan,2006,1,2006,17,30,1
27,1990,Minnesota,1991,0,1991,-1,37,1
27,1991,Minnesota,1991,1,1991,0,37,1
27,1992,Minnesota,1991,1,1991,1,37,1
27,1993,Minnesota,1991,1,1991,2,37,1
27,1994,Minnesota,1991,1,1991,3,37,1
27,1995,Minnesota,1991,1,1991,4,37,1
27,1996,Minnesota,1991,1,1991,5,37,1
27,1997,Minnesota,1991,1,1991,6,37,1
27,1998,Minnesota,1991,1,1991,7,37,1
27,1999,Minnesota,1991,1,1991,8,37,1
27,2000,Minnesota,1991,1,1991,9,37,1
27,2001,Minnesota,1991,1,1991,10,37,1
27,2002,Minnesota,1991,1,1991,11,37,1
27,2003,Minnesota,1991,1,1991,12,37,1
27,2004,Minnesota,1991,1,1991,13,37,1
27,2005,Minnesota,1991,1,1991,14,37,1
27,2006,Minnesota,1991,1,1991,15,37,1
27,2007,Minnesota,1991,1,1991,16,37,1
27,2008,Minnesota,1991,1,1991,17,37,1
27,2009,Minnesota,1991,1,1991,18,37,1
27,2010,Minnesota,1991,1,1991,19,37,1
27,2011,Minnesota,1991,1,1991,20,37,1
27,2012,Minnesota,1991,1,1991,21,37,1
27,2013,Minnesota,1991,1,1991,22,37,1
27,2014,Minnesota,1991,1,1991,23,37,1
27,2015,Minnesota,1991,1,1991,24,37,1
27,2016,Minnesota,1991,1,1991,25,37,1
27,2017,Minnesota,1991,1,1991,26,37,1
27,2018,Minnesota,1991,1,1991,27,37,1
27,2019,Minnesota,1991,1,1991,28,37,1
27,2020,Minnesota,1991,1,1991,29,37,1
27,2021,Minnesota,1991,1,1991,30,37,1
27,2022,Minnesota,1991,1,1991,31,37,1
27,2023,Minnesota,1991,1,1991,32,37,1
28,1990,Mississippi,NA,0,Inf,NA,0,NA
28,1991,Mississippi,NA,0,Inf,NA,0,NA
28,1992,Mississippi,NA,0,Inf,NA,0,NA
28,1993,Mississippi,NA,0,Inf,NA,0,NA
28,1994,Mississippi,NA,0,Inf,NA,0,NA
28,1995,Mississippi,NA,0,Inf,NA,0,NA
28,1996,Mississippi,NA,0,Inf,NA,0,NA
28,1997,Mississippi,NA,0,Inf,NA,0,NA
28,1998,Mississippi,NA,0,Inf,NA,0,NA
28,1999,Mississippi,NA,0,Inf,NA,0,NA
28,2000,Mississippi,NA,0,Inf,NA,0,NA
28,2001,Mississippi,NA,0,Inf,NA,0,NA
28,2002,Mississippi,NA,0,Inf,NA,0,NA
28,2003,Mississippi,NA,0,Inf,NA,0,NA
28,2004,Mississippi,NA,0,Inf,NA,0,NA
28,2005,Mississippi,NA,0,Inf,NA,0,NA
28,2006,Mississippi,NA,0,Inf,NA,0,NA
28,2007,Mississippi,NA,0,Inf,NA,0,NA
28,2008,Mississippi,NA,0,Inf,NA,0,NA
28,2009,Mississippi,NA,0,Inf,NA,0,NA
28,2010,Mississippi,NA,0,Inf,NA,0,NA
28,2011,Mississippi,NA,0,Inf,NA,0,NA
28,2012,Mississippi,NA,0,Inf,NA,0,NA
28,2013,Mississippi,NA,0,Inf,NA,0,NA
28,2014,Mississippi,NA,0,Inf,NA,0,NA
28,2015,Mississippi,NA,0,Inf,NA,0,NA
28,2016,Mississippi,NA,0,Inf,NA,0,NA
28,2017,Mississippi,NA,0,Inf,NA,0,NA
28,2018,Mississippi,NA,0,Inf,NA,0,NA
28,2019,Mississippi,NA,0,Inf,NA,0,NA
28,2020,Mississippi,NA,0,Inf,NA,0,NA
28,2021,Mississippi,NA,0,Inf,NA,0,NA
28,2022,Mississippi,NA,0,Inf,NA,0,NA
28,2023,Mississippi,NA,0,Inf,NA,0,NA
29,1990,Missouri,2023,0,2023,-33,10,0
29,1991,Missouri,2023,0,2023,-32,10,0
29,1992,Missouri,2023,0,2023,-31,10,0
29,1993,Missouri,2023,0,2023,-30,10,0
29,1994,Missouri,2023,0,2023,-29,10,0
29,1995,Missouri,2023,0,2023,-28,10,0
29,1996,Missouri,2023,0,2023,-27,10,0
29,1997,Missouri,2023,0,2023,-26,10,0
29,1998,Missouri,2023,0,2023,-25,10,0
29,1999,Missouri,2023,0,2023,-24,10,0
29,2000,Missouri,2023,0,2023,-23,10,0
29,2001,Missouri,2023,0,2023,-22,10,0
29,2002,Missouri,2023,0,2023,-21,10,0
29,2003,Missouri,2023,0,2023,-20,10,0
29,2004,Missouri,2023,0,2023,-19,10,0
29,2005,Missouri,2023,0,2023,-18,10,0
29,2006,Missouri,2023,0,2023,-17,10,0
29,2007,Missouri,2023,0,2023,-16,10,0
29,2008,Missouri,2023,0,2023,-15,10,0
29,2009,Missouri,2023,0,2023,-14,10,0
29,2010,Missouri,2023,0,2023,-13,10,0
29,2011,Missouri,2023,0,2023,-12,10,0
29,2012,Missouri,2023,0,2023,-11,10,0
29,2013,Missouri,2023,0,2023,-10,10,0
29,2014,Missouri,2023,0,2023,-9,10,0
29,2015,Missouri,2023,0,2023,-8,10,0
29,2016,Missouri,2023,0,2023,-7,10,0
29,2017,Missouri,2023,0,2023,-6,10,0
29,2018,Missouri,2023,0,2023,-5,10,0
29,2019,Missouri,2023,0,2023,-4,10,0
29,2020,Missouri,2023,0,2023,-3,10,0
29,2021,Missouri,2023,0,2023,-2,10,0
29,2022,Missouri,2023,0,2023,-1,10,0
29,2023,Missouri,2023,1,2023,0,10,0
30,1990,Montana,2019,0,2019,-29,10,1
30,1991,Montana,2019,0,2019,-28,10,1
30,1992,Montana,2019,0,2019,-27,10,1
30,1993,Montana,2019,0,2019,-26,10,1
30,1994,Montana,2019,0,2019,-25,10,1
30,1995,Montana,2019,0,2019,-24,10,1
30,1996,Montana,2019,0,2019,-23,10,1
30,1997,Montana,2019,0,2019,-22,10,1
30,1998,Montana,2019,0,2019,-21,10,1
30,1999,Montana,2019,0,2019,-20,10,1
30,2000,Montana,2019,0,2019,-19,10,1
30,2001,Montana,2019,0,2019,-18,10,1
30,2002,Montana,2019,0,2019,-17,10,1
30,2003,Montana,2019,0,2019,-16,10,1
30,2004,Montana,2019,0,2019,-15,10,1
30,2005,Montana,2019,0,2019,-14,10,1
30,2006,Montana,2019,0,2019,-13,10,1
30,2007,Montana,2019,0,2019,-12,10,1
30,2008,Montana,2019,0,2019,-11,10,1
30,2009,Montana,2019,0,2019,-10,10,1
30,2010,Montana,2019,0,2019,-9,10,1
30,2011,Montana,2019,0,2019,-8,10,1
30,2012,Montana,2019,0,2019,-7,10,1
30,2013,Montana,2019,0,2019,-6,10,1
30,2014,Montana,2019,0,2019,-5,10,1
30,2015,Montana,2019,0,2019,-4,10,1
30,2016,Montana,2019,0,2019,-3,10,1
30,2017,Montana,2019,0,2019,-2,10,1
30,2018,Montana,2019,0,2019,-1,10,1
30,2019,Montana,2019,1,2019,0,10,1
30,2020,Montana,2019,1,2019,1,10,1
30,2021,Montana,2019,1,2019,2,10,1
30,2022,Montana,2019,1,2019,3,10,1
30,2023,Montana,2019,1,2019,4,10,1
31,1990,Nebraska,2006,0,2006,-16,10,1
31,1991,Nebraska,2006,0,2006,-15,10,1
31,1992,Nebraska,2006,0,2006,-14,10,1
31,1993,Nebraska,2006,0,2006,-13,10,1
31,1994,Nebraska,2006,0,2006,-12,10,1
31,1995,Nebraska,2006,0,2006,-11,10,1
31,1996,Nebraska,2006,0,2006,-10,10,1
31,1997,Nebraska,2006,0,2006,-9,10,1
31,1998,Nebraska,2006,0,2006,-8,10,1
31,1999,Nebraska,2006,0,2006,-7,10,1
31,2000,Nebraska,2006,0,2006,-6,10,1
31,2001,Nebraska,2006,0,2006,-5,10,1
31,2002,Nebraska,2006,0,2006,-4,10,1
31,2003,Nebraska,2006,0,2006,-3,10,1
31,2004,Nebraska,2006,0,2006,-2,10,1
31,2005,Nebraska,2006,0,2006,-1,10,1
31,2006,Nebraska,2006,1,2006,0,10,1
31,2007,Nebraska,2006,1,2006,1,10,1
31,2008,Nebraska,2006,1,2006,2,10,1
31,2009,Nebraska,2006,1,2006,3,10,1
31,2010,Nebraska,2006,1,2006,4,10,1
31,2011,Nebraska,2006,1,2006,5,10,1
31,2012,Nebraska,2006,1,2006,6,10,1
31,2013,Nebraska,2006,1,2006,7,10,1
31,2014,Nebraska,2006,1,2006,8,10,1
31,2015,Nebraska,2006,1,2006,9,10,1
31,2016,Nebraska,2006,1,2006,10,10,1
31,2017,Nebraska,2006,1,2006,11,10,1
31,2018,Nebraska,2006,1,2006,12,10,1
31,2019,Nebraska,2006,1,2006,13,10,1
31,2020,Nebraska,2006,1,2006,14,10,1
31,2021,Nebraska,2006,1,2006,15,10,1
31,2022,Nebraska,2006,1,2006,16,10,1
31,2023,Nebraska,2006,1,2006,17,10,1
32,1990,Nevada,NA,0,Inf,NA,0,NA
32,1991,Nevada,NA,0,Inf,NA,0,NA
32,1992,Nevada,NA,0,Inf,NA,0,NA
32,1993,Nevada,NA,0,Inf,NA,0,NA
32,1994,Nevada,NA,0,Inf,NA,0,NA
32,1995,Nevada,NA,0,Inf,NA,0,NA
32,1996,Nevada,NA,0,Inf,NA,0,NA
32,1997,Nevada,NA,0,Inf,NA,0,NA
32,1998,Nevada,NA,0,Inf,NA,0,NA
32,1999,Nevada,NA,0,Inf,NA,0,NA
32,2000,Nevada,NA,0,Inf,NA,0,NA
32,2001,Nevada,NA,0,Inf,NA,0,NA
32,2002,Nevada,NA,0,Inf,NA,0,NA
32,2003,Nevada,NA,0,Inf,NA,0,NA
32,2004,Nevada,NA,0,Inf,NA,0,NA
32,2005,Nevada,NA,0,Inf,NA,0,NA
32,2006,Nevada,NA,0,Inf,NA,0,NA
32,2007,Nevada,NA,0,Inf,NA,0,NA
32,2008,Nevada,NA,0,Inf,NA,0,NA
32,2009,Nevada,NA,0,Inf,NA,0,NA
32,2010,Nevada,NA,0,Inf,NA,0,NA
32,2011,Nevada,NA,0,Inf,NA,0,NA
32,2012,Nevada,NA,0,Inf,NA,0,NA
32,2013,Nevada,NA,0,Inf,NA,0,NA
32,2014,Nevada,NA,0,Inf,NA,0,NA
32,2015,Nevada,NA,0,Inf,NA,0,NA
32,2016,Nevada,NA,0,Inf,NA,0,NA
32,2017,Nevada,NA,0,Inf,NA,0,NA
32,2018,Nevada,NA,0,Inf,NA,0,NA
32,2019,Nevada,NA,0,Inf,NA,0,NA
32,2020,Nevada,NA,0,Inf,NA,0,NA
32,2021,Nevada,NA,0,Inf,NA,0,NA
32,2022,Nevada,NA,0,Inf,NA,0,NA
32,2023,Nevada,NA,0,Inf,NA,0,NA
33,1990,New Hampshire,NA,0,Inf,NA,0,NA
33,1991,New Hampshire,NA,0,Inf,NA,0,NA
33,1992,New Hampshire,NA,0,Inf,NA,0,NA
33,1993,New Hampshire,NA,0,Inf,NA,0,NA
33,1994,New Hampshire,NA,0,Inf,NA,0,NA
33,1995,New Hampshire,NA,0,Inf,NA,0,NA
33,1996,New Hampshire,NA,0,Inf,NA,0,NA
33,1997,New Hampshire,NA,0,Inf,NA,0,NA
33,1998,New Hampshire,NA,0,Inf,NA,0,NA
33,1999,New Hampshire,NA,0,Inf,NA,0,NA
33,2000,New Hampshire,NA,0,Inf,NA,0,NA
33,2001,New Hampshire,NA,0,Inf,NA,0,NA
33,2002,New Hampshire,NA,0,Inf,NA,0,NA
33,2003,New Hampshire,NA,0,Inf,NA,0,NA
33,2004,New Hampshire,NA,0,Inf,NA,0,NA
33,2005,New Hampshire,NA,0,Inf,NA,0,NA
33,2006,New Hampshire,NA,0,Inf,NA,0,NA
33,2007,New Hampshire,NA,0,Inf,NA,0,NA
33,2008,New Hampshire,NA,0,Inf,NA,0,NA
33,2009,New Hampshire,NA,0,Inf,NA,0,NA
33,2010,New Hampshire,NA,0,Inf,NA,0,NA
33,2011,New Hampshire,NA,0,Inf,NA,0,NA
33,2012,New Hampshire,NA,0,Inf,NA,0,NA
33,2013,New Hampshire,NA,0,Inf,NA,0,NA
33,2014,New Hampshire,NA,0,Inf,NA,0,NA
33,2015,New Hampshire,NA,0,Inf,NA,0,NA
33,2016,New Hampshire,NA,0,Inf,NA,0,NA
33,2017,New Hampshire,NA,0,Inf,NA,0,NA
33,2018,New Hampshire,NA,0,Inf,NA,0,NA
33,2019,New Hampshire,NA,0,Inf,NA,0,NA
33,2020,New Hampshire,NA,0,Inf,NA,0,NA
33,2021,New Hampshire,NA,0,Inf,NA,0,NA
33,2022,New Hampshire,NA,0,Inf,NA,0,NA
33,2023,New Hampshire,NA,0,Inf,NA,0,NA
34,1990,New Jersey,2000,0,2000,-10,40,1
34,1991,New Jersey,2000,0,2000,-9,40,1
34,1992,New Jersey,2000,0,2000,-8,40,1
34,1993,New Jersey,2000,0,2000,-7,40,1
34,1994,New Jersey,2000,0,2000,-6,40,1
34,1995,New Jersey,2000,0,2000,-5,40,1
34,1996,New Jersey,2000,0,2000,-4,40,1
34,1997,New Jersey,2000,0,2000,-3,40,1
34,1998,New Jersey,2000,0,2000,-2,40,1
34,1999,New Jersey,2000,0,2000,-1,40,1
34,2000,New Jersey,2000,1,2000,0,40,1
34,2001,New Jersey,2000,1,2000,1,40,1
34,2002,New Jersey,2000,1,2000,2,40,1
34,2003,New Jersey,2000,1,2000,3,40,1
34,2004,New Jersey,2000,1,2000,4,40,1
34,2005,New Jersey,2000,1,2000,5,40,1
34,2006,New Jersey,2000,1,2000,6,40,1
34,2007,New Jersey,2000,1,2000,7,40,1
34,2008,New Jersey,2000,1,2000,8,40,1
34,2009,New Jersey,2000,1,2000,9,40,1
34,2010,New Jersey,2000,1,2000,10,40,1
34,2011,New Jersey,2000,1,2000,11,40,1
34,2012,New Jersey,2000,1,2000,12,40,1
34,2013,New Jersey,2000,1,2000,13,40,1
34,2014,New Jersey,2000,1,2000,14,40,1
34,2015,New Jersey,2000,1,2000,15,40,1
34,2016,New Jersey,2000,1,2000,16,40,1
34,2017,New Jersey,2000,1,2000,17,40,1
34,2018,New Jersey,2000,1,2000,18,40,1
34,2019,New Jersey,2000,1,2000,19,40,1
34,2020,New Jersey,2000,1,2000,20,40,1
34,2021,New Jersey,2000,1,2000,21,40,1
34,2022,New Jersey,2000,1,2000,22,40,1
34,2023,New Jersey,2000,1,2000,23,40,1
35,1990,New Mexico,2007,0,2007,-17,25,1
35,1991,New Mexico,2007,0,2007,-16,25,1
35,1992,New Mexico,2007,0,2007,-15,25,1
35,1993,New Mexico,2007,0,2007,-14,25,1
35,1994,New Mexico,2007,0,2007,-13,25,1
35,1995,New Mexico,2007,0,2007,-12,25,1
35,1996,New Mexico,2007,0,2007,-11,25,1
35,1997,New Mexico,2007,0,2007,-10,25,1
35,1998,New Mexico,2007,0,2007,-9,25,1
35,1999,New Mexico,2007,0,2007,-8,25,1
35,2000,New Mexico,2007,0,2007,-7,25,1
35,2001,New Mexico,2007,0,2007,-6,25,1
35,2002,New Mexico,2007,0,2007,-5,25,1
35,2003,New Mexico,2007,0,2007,-4,25,1
35,2004,New Mexico,2007,0,2007,-3,25,1
35,2005,New Mexico,2007,0,2007,-2,25,1
35,2006,New Mexico,2007,0,2007,-1,25,1
35,2007,New Mexico,2007,1,2007,0,25,1
35,2008,New Mexico,2007,1,2007,1,25,1
35,2009,New Mexico,2007,1,2007,2,25,1
35,2010,New Mexico,2007,1,2007,3,25,1
35,2011,New Mexico,2007,1,2007,4,25,1
35,2012,New Mexico,2007,1,2007,5,25,1
35,2013,New Mexico,2007,1,2007,6,25,1
35,2014,New Mexico,2007,1,2007,7,25,1
35,2015,New Mexico,2007,1,2007,8,25,1
35,2016,New Mexico,2007,1,2007,9,25,1
35,2017,New Mexico,2007,1,2007,10,25,1
35,2018,New Mexico,2007,1,2007,11,25,1
