ever_treated,mean_earn,mean_log,pct_female,mean_age,n,Group
FALSE,1019.7372847395899,6.685812228822144,49.22303165775689,41.00403071965012,891156,Control
TRUE,1172.3120490912474,6.813782759338807,48.921012516462206,40.59220391359769,289299,Treated
NA,1057.1294146827063,6.717174497191358,49.1490145748885,40.90310261721179,1180455,Full Sample
